,Age,Overall,Potential,Preferred Foot,Weak Foot,Skill Moves,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Name,Nationality
16081,16,58,79,1,2.0,3.0,43.0,50.0,36.0,61.0,35.0,59.0,41.0,36.0,57.0,56.0,80.0,72.0,72.0,53.0,79.0,54.0,58.0,57.0,42.0,33.0,38.0,22.0,53.0,52.0,40.0,57.0,36.0,38.0,43.0,7.0,7.0,9.0,10.0,5.0,J. Italiano,Australia
16082,24,58,64,0,3.0,2.0,47.0,58.0,62.0,42.0,60.0,55.0,55.0,40.0,32.0,59.0,75.0,77.0,63.0,62.0,70.0,64.0,51.0,60.0,78.0,42.0,42.0,17.0,64.0,55.0,59.0,55.0,40.0,30.0,21.0,7.0,8.0,8.0,14.0,13.0,A. Ceesay,Gambia
16083,23,58,65,1,2.0,1.0,18.0,15.0,21.0,26.0,13.0,17.0,20.0,16.0,24.0,18.0,42.0,41.0,36.0,49.0,68.0,16.0,54.0,27.0,48.0,11.0,24.0,14.0,18.0,47.0,19.0,26.0,15.0,15.0,19.0,59.0,63.0,52.0,57.0,54.0,M. Awaji,Saudi Arabia
16084,21,58,64,1,3.0,2.0,45.0,38.0,46.0,55.0,30.0,55.0,35.0,33.0,58.0,61.0,62.0,66.0,61.0,60.0,60.0,49.0,61.0,67.0,62.0,35.0,52.0,58.0,55.0,60.0,42.0,41.0,55.0,60.0,50.0,9.0,9.0,6.0,7.0,14.0,N. Baeza,Chile
16085,24,58,64,0,2.0,2.0,51.0,23.0,43.0,46.0,23.0,49.0,27.0,29.0,35.0,48.0,73.0,70.0,62.0,56.0,66.0,26.0,61.0,60.0,63.0,29.0,52.0,50.0,43.0,36.0,39.0,45.0,54.0,69.0,63.0,16.0,8.0,10.0,15.0,11.0,C. Ross,Chile
16086,22,58,66,1,2.0,2.0,30.0,16.0,48.0,29.0,26.0,26.0,21.0,27.0,24.0,29.0,48.0,65.0,35.0,48.0,54.0,32.0,70.0,69.0,77.0,25.0,45.0,55.0,28.0,33.0,35.0,45.0,70.0,62.0,56.0,12.0,7.0,6.0,6.0,12.0,Yuan Mincheng,China PR
16087,21,58,72,1,2.0,1.0,14.0,8.0,10.0,23.0,5.0,7.0,11.0,13.0,17.0,19.0,15.0,29.0,28.0,52.0,39.0,15.0,42.0,17.0,64.0,6.0,20.0,9.0,8.0,28.0,19.0,48.0,17.0,12.0,11.0,61.0,58.0,54.0,54.0,60.0,C. Baldovino,Colombia
16088,22,58,70,1,2.0,1.0,14.0,20.0,18.0,22.0,15.0,19.0,15.0,16.0,20.0,20.0,33.0,33.0,25.0,54.0,53.0,21.0,41.0,27.0,39.0,17.0,18.0,22.0,14.0,27.0,22.0,39.0,19.0,19.0,16.0,59.0,55.0,54.0,57.0,61.0,M. Rudakov,Russia
16089,25,58,63,1,3.0,1.0,17.0,12.0,14.0,24.0,15.0,19.0,14.0,17.0,22.0,18.0,39.0,33.0,32.0,53.0,46.0,18.0,43.0,33.0,33.0,17.0,21.0,19.0,18.0,36.0,19.0,26.0,29.0,17.0,11.0,53.0,57.0,53.0,63.0,57.0,Han Rongze,China PR
16090,19,58,77,1,3.0,2.0,44.0,62.0,49.0,60.0,41.0,58.0,43.0,36.0,57.0,57.0,65.0,65.0,67.0,54.0,71.0,56.0,63.0,67.0,53.0,44.0,31.0,45.0,51.0,52.0,59.0,49.0,41.0,50.0,50.0,14.0,6.0,14.0,10.0,7.0,J. Sbarra,England
16091,20,58,68,1,3.0,2.0,49.0,32.0,44.0,55.0,35.0,54.0,44.0,44.0,51.0,57.0,67.0,66.0,61.0,64.0,69.0,60.0,57.0,73.0,58.0,42.0,65.0,57.0,32.0,49.0,47.0,55.0,51.0,53.0,54.0,6.0,12.0,9.0,9.0,13.0,F. Marín,Argentina
16092,17,58,81,1,3.0,2.0,46.0,60.0,54.0,52.0,45.0,52.0,43.0,42.0,39.0,55.0,74.0,77.0,70.0,64.0,89.0,54.0,69.0,53.0,42.0,55.0,36.0,24.0,58.0,51.0,61.0,59.0,29.0,26.0,25.0,8.0,8.0,5.0,8.0,10.0,J. Romero,Argentina
16093,19,58,72,1,2.0,2.0,45.0,42.0,40.0,68.0,46.0,61.0,46.0,47.0,65.0,60.0,68.0,63.0,65.0,53.0,71.0,56.0,57.0,48.0,56.0,41.0,41.0,28.0,42.0,59.0,52.0,54.0,39.0,33.0,41.0,14.0,11.0,14.0,10.0,8.0,R. Borkała,Poland
16094,22,58,65,1,3.0,2.0,59.0,45.0,49.0,59.0,50.0,64.0,48.0,42.0,55.0,59.0,64.0,62.0,57.0,45.0,69.0,59.0,59.0,64.0,52.0,49.0,35.0,29.0,40.0,58.0,59.0,52.0,30.0,38.0,37.0,6.0,7.0,13.0,5.0,7.0,P. Magnon,France
16095,21,58,69,1,3.0,1.0,13.0,8.0,14.0,24.0,8.0,7.0,12.0,14.0,23.0,19.0,31.0,31.0,26.0,52.0,38.0,24.0,48.0,18.0,57.0,9.0,25.0,12.0,8.0,40.0,11.0,38.0,21.0,13.0,14.0,56.0,62.0,54.0,54.0,60.0,Marcos Lavín,Spain
16096,25,58,62,0,2.0,2.0,28.0,20.0,53.0,42.0,31.0,36.0,25.0,26.0,27.0,40.0,80.0,84.0,47.0,65.0,66.0,45.0,84.0,65.0,59.0,21.0,60.0,57.0,24.0,23.0,36.0,50.0,53.0,64.0,61.0,13.0,7.0,7.0,12.0,7.0,C. Quenum,France
16097,23,58,64,1,2.0,3.0,61.0,50.0,40.0,53.0,47.0,62.0,58.0,41.0,54.0,60.0,69.0,66.0,69.0,58.0,73.0,49.0,51.0,61.0,54.0,47.0,37.0,56.0,51.0,53.0,51.0,50.0,51.0,55.0,53.0,10.0,11.0,6.0,14.0,5.0,Y. Akiyama,Japan
16098,21,58,70,1,3.0,2.0,55.0,31.0,28.0,65.0,51.0,56.0,52.0,41.0,63.0,61.0,72.0,69.0,72.0,55.0,85.0,58.0,45.0,66.0,46.0,46.0,64.0,40.0,42.0,53.0,38.0,48.0,50.0,55.0,55.0,7.0,9.0,12.0,7.0,10.0,S. Parlati,Italy
16099,17,58,81,0,3.0,3.0,30.0,58.0,44.0,46.0,50.0,64.0,45.0,31.0,39.0,54.0,90.0,91.0,91.0,48.0,75.0,56.0,54.0,51.0,38.0,45.0,34.0,19.0,49.0,50.0,67.0,48.0,29.0,11.0,13.0,9.0,10.0,8.0,14.0,11.0,A. Appiah,England
16100,22,58,67,1,3.0,2.0,29.0,18.0,51.0,40.0,24.0,26.0,28.0,26.0,39.0,42.0,56.0,59.0,39.0,51.0,42.0,34.0,74.0,58.0,75.0,19.0,45.0,54.0,31.0,33.0,36.0,54.0,58.0,57.0,63.0,12.0,9.0,9.0,7.0,14.0,L. Klemenz,Poland
16101,20,58,64,1,2.0,2.0,28.0,63.0,51.0,45.0,36.0,48.0,42.0,25.0,29.0,51.0,92.0,91.0,69.0,47.0,58.0,53.0,64.0,60.0,58.0,43.0,23.0,14.0,56.0,46.0,54.0,42.0,32.0,14.0,12.0,14.0,13.0,11.0,6.0,7.0,P. Tomczyk,Poland
16102,19,58,74,1,3.0,2.0,38.0,59.0,57.0,47.0,44.0,53.0,41.0,30.0,39.0,52.0,78.0,75.0,66.0,51.0,57.0,58.0,68.0,58.0,69.0,45.0,59.0,16.0,54.0,50.0,61.0,48.0,20.0,20.0,19.0,6.0,5.0,6.0,11.0,6.0,A. Oteh,England
16103,28,58,58,1,3.0,2.0,55.0,47.0,36.0,63.0,46.0,56.0,50.0,53.0,57.0,57.0,65.0,58.0,68.0,58.0,75.0,44.0,53.0,49.0,35.0,41.0,41.0,24.0,51.0,63.0,51.0,53.0,36.0,33.0,24.0,6.0,9.0,12.0,10.0,7.0,K. Hattanda,Japan
16104,20,58,67,1,3.0,2.0,49.0,59.0,52.0,56.0,62.0,53.0,47.0,45.0,45.0,57.0,73.0,71.0,61.0,57.0,56.0,56.0,59.0,55.0,57.0,58.0,34.0,18.0,51.0,52.0,67.0,48.0,14.0,19.0,15.0,14.0,14.0,5.0,11.0,14.0,M. Bayo,France
16105,25,58,61,1,2.0,2.0,29.0,60.0,63.0,49.0,45.0,57.0,29.0,30.0,30.0,54.0,53.0,53.0,45.0,48.0,41.0,58.0,69.0,62.0,86.0,46.0,56.0,23.0,58.0,55.0,62.0,57.0,32.0,21.0,22.0,11.0,11.0,11.0,16.0,9.0,H. Hyseni,Germany
16106,20,58,68,1,4.0,2.0,47.0,57.0,51.0,53.0,34.0,54.0,35.0,34.0,40.0,54.0,77.0,75.0,78.0,50.0,74.0,51.0,72.0,36.0,75.0,43.0,43.0,18.0,59.0,41.0,54.0,52.0,39.0,21.0,19.0,14.0,8.0,14.0,11.0,8.0,N. D'Agostino,Australia
16107,21,58,64,0,2.0,2.0,58.0,38.0,40.0,52.0,32.0,58.0,56.0,47.0,50.0,56.0,72.0,72.0,77.0,45.0,79.0,45.0,73.0,67.0,58.0,36.0,60.0,54.0,48.0,53.0,35.0,59.0,56.0,54.0,56.0,6.0,10.0,13.0,8.0,7.0,M. Jeahze,Sweden
16108,20,58,71,0,3.0,2.0,61.0,27.0,49.0,50.0,32.0,68.0,34.0,34.0,49.0,55.0,60.0,59.0,50.0,58.0,67.0,31.0,59.0,61.0,57.0,27.0,65.0,51.0,44.0,41.0,47.0,48.0,60.0,61.0,60.0,9.0,14.0,8.0,10.0,6.0,N. Gallardo,Argentina
16109,18,58,77,1,3.0,2.0,41.0,66.0,61.0,46.0,41.0,54.0,44.0,39.0,39.0,56.0,62.0,63.0,58.0,55.0,69.0,56.0,66.0,58.0,48.0,56.0,30.0,14.0,52.0,53.0,73.0,46.0,19.0,14.0,20.0,5.0,8.0,7.0,15.0,10.0,C. Trejo,Mexico
16110,17,58,74,1,3.0,2.0,57.0,54.0,48.0,63.0,49.0,62.0,61.0,50.0,61.0,64.0,61.0,51.0,58.0,57.0,61.0,55.0,57.0,32.0,37.0,46.0,50.0,29.0,55.0,61.0,63.0,63.0,29.0,52.0,55.0,9.0,15.0,13.0,15.0,14.0,S. High,England
16111,19,58,75,1,3.0,2.0,59.0,44.0,44.0,66.0,50.0,56.0,53.0,49.0,59.0,61.0,64.0,62.0,68.0,53.0,74.0,52.0,62.0,54.0,47.0,51.0,52.0,54.0,45.0,53.0,51.0,54.0,58.0,52.0,43.0,5.0,8.0,6.0,15.0,10.0,L. Maniero,Italy
16112,17,58,73,1,2.0,2.0,43.0,56.0,63.0,55.0,41.0,55.0,47.0,43.0,42.0,56.0,60.0,55.0,58.0,61.0,69.0,54.0,63.0,50.0,47.0,55.0,30.0,22.0,60.0,57.0,65.0,55.0,15.0,20.0,20.0,7.0,14.0,9.0,8.0,12.0,M. Obiero,England
16113,20,58,68,1,3.0,2.0,41.0,40.0,44.0,63.0,37.0,55.0,30.0,37.0,59.0,57.0,64.0,65.0,51.0,52.0,67.0,45.0,65.0,62.0,64.0,38.0,68.0,46.0,48.0,44.0,39.0,47.0,57.0,58.0,52.0,11.0,11.0,13.0,14.0,5.0,C. Maycock,England
16114,18,58,75,1,3.0,2.0,39.0,58.0,52.0,54.0,39.0,49.0,43.0,36.0,43.0,57.0,64.0,56.0,59.0,61.0,62.0,56.0,61.0,65.0,66.0,57.0,28.0,15.0,57.0,55.0,68.0,57.0,15.0,16.0,21.0,6.0,10.0,8.0,11.0,14.0,T. Attis,Argentina
16115,20,58,68,1,3.0,3.0,51.0,61.0,49.0,45.0,51.0,68.0,45.0,41.0,40.0,64.0,75.0,69.0,63.0,43.0,74.0,76.0,41.0,46.0,50.0,43.0,30.0,25.0,47.0,48.0,64.0,51.0,18.0,28.0,31.0,9.0,14.0,14.0,11.0,8.0,A. Tecpanécatl,Mexico
16116,20,58,73,1,3.0,2.0,27.0,23.0,57.0,36.0,34.0,32.0,26.0,35.0,38.0,44.0,57.0,56.0,47.0,51.0,68.0,46.0,65.0,55.0,53.0,25.0,48.0,52.0,25.0,30.0,41.0,43.0,57.0,72.0,67.0,9.0,8.0,12.0,10.0,14.0,M. Talbi,France
16117,19,58,74,1,2.0,2.0,53.0,49.0,42.0,55.0,39.0,60.0,42.0,35.0,47.0,57.0,75.0,73.0,67.0,52.0,75.0,53.0,60.0,75.0,48.0,35.0,49.0,53.0,53.0,53.0,52.0,50.0,57.0,50.0,53.0,12.0,7.0,14.0,12.0,5.0,E. Herrera,Colombia
16118,23,58,63,1,3.0,2.0,49.0,34.0,55.0,68.0,32.0,60.0,43.0,48.0,62.0,60.0,60.0,64.0,54.0,53.0,63.0,51.0,57.0,46.0,77.0,37.0,64.0,47.0,34.0,45.0,51.0,44.0,48.0,57.0,66.0,6.0,7.0,13.0,9.0,11.0,J. Veyna,Mexico
16119,23,58,63,1,3.0,2.0,48.0,38.0,61.0,63.0,44.0,54.0,50.0,49.0,60.0,61.0,52.0,51.0,51.0,59.0,46.0,56.0,32.0,63.0,82.0,48.0,63.0,53.0,42.0,51.0,52.0,57.0,55.0,58.0,56.0,8.0,7.0,9.0,10.0,16.0,M. Reinthaler,Italy
16120,22,58,66,1,3.0,1.0,10.0,6.0,11.0,20.0,5.0,9.0,10.0,11.0,24.0,12.0,28.0,33.0,29.0,54.0,40.0,23.0,67.0,24.0,68.0,5.0,28.0,10.0,6.0,29.0,13.0,41.0,7.0,8.0,13.0,57.0,58.0,52.0,56.0,59.0,R. Benz,Germany
16121,24,58,64,1,3.0,1.0,13.0,14.0,14.0,25.0,19.0,14.0,15.0,20.0,22.0,19.0,34.0,27.0,38.0,60.0,44.0,22.0,56.0,27.0,51.0,12.0,35.0,19.0,7.0,32.0,19.0,49.0,29.0,20.0,12.0,59.0,59.0,51.0,52.0,60.0,R. Fitzsimons,England
16122,23,58,65,0,3.0,2.0,53.0,37.0,58.0,56.0,35.0,60.0,57.0,30.0,55.0,57.0,51.0,56.0,61.0,54.0,53.0,52.0,65.0,71.0,68.0,46.0,50.0,54.0,33.0,58.0,52.0,56.0,57.0,57.0,56.0,13.0,6.0,15.0,6.0,13.0,L. Desmond,Republic of Ireland
16123,18,58,71,1,4.0,2.0,38.0,47.0,49.0,60.0,45.0,56.0,37.0,37.0,54.0,61.0,73.0,70.0,71.0,61.0,67.0,48.0,70.0,64.0,57.0,44.0,56.0,46.0,59.0,59.0,41.0,53.0,57.0,48.0,46.0,9.0,13.0,14.0,10.0,9.0,N. Strunck,Denmark
16124,20,58,70,0,2.0,2.0,28.0,26.0,55.0,49.0,29.0,43.0,32.0,33.0,51.0,49.0,64.0,69.0,48.0,53.0,74.0,51.0,76.0,69.0,62.0,41.0,66.0,57.0,28.0,31.0,51.0,47.0,59.0,53.0,52.0,5.0,15.0,15.0,12.0,10.0,H. Arellano,United States
16125,19,58,72,1,3.0,2.0,35.0,67.0,60.0,50.0,49.0,55.0,43.0,32.0,36.0,56.0,57.0,49.0,54.0,59.0,72.0,56.0,69.0,56.0,39.0,52.0,29.0,19.0,56.0,50.0,70.0,47.0,20.0,17.0,19.0,14.0,12.0,14.0,5.0,12.0,M. Sevimler,Turkey
16126,20,58,68,0,3.0,2.0,55.0,40.0,60.0,63.0,40.0,57.0,43.0,42.0,61.0,58.0,66.0,68.0,56.0,62.0,77.0,62.0,59.0,64.0,48.0,35.0,60.0,48.0,55.0,54.0,51.0,57.0,40.0,48.0,58.0,5.0,12.0,12.0,7.0,8.0,D. Becker,Argentina
16127,23,58,65,1,3.0,2.0,20.0,50.0,60.0,32.0,47.0,45.0,20.0,23.0,23.0,47.0,61.0,62.0,62.0,46.0,52.0,52.0,73.0,56.0,86.0,46.0,63.0,52.0,53.0,28.0,30.0,38.0,53.0,56.0,54.0,10.0,8.0,11.0,15.0,11.0,Kim Jung Ho,Korea Republic
16128,21,58,68,1,2.0,2.0,18.0,19.0,63.0,47.0,27.0,37.0,25.0,23.0,40.0,56.0,46.0,55.0,51.0,42.0,52.0,42.0,66.0,31.0,68.0,31.0,64.0,56.0,20.0,24.0,22.0,46.0,57.0,55.0,52.0,8.0,8.0,10.0,8.0,9.0,B. Barclay,England
16129,18,58,74,0,3.0,2.0,22.0,24.0,61.0,52.0,30.0,27.0,26.0,30.0,45.0,31.0,52.0,52.0,31.0,44.0,32.0,38.0,70.0,51.0,85.0,25.0,52.0,46.0,24.0,48.0,35.0,51.0,54.0,64.0,56.0,15.0,11.0,12.0,14.0,14.0,H. Marcelin,France
16130,17,58,74,1,3.0,2.0,31.0,59.0,50.0,49.0,47.0,58.0,38.0,34.0,32.0,59.0,74.0,75.0,72.0,45.0,65.0,58.0,68.0,55.0,58.0,54.0,44.0,15.0,56.0,50.0,52.0,44.0,30.0,22.0,20.0,8.0,6.0,8.0,9.0,10.0,M. Jørgensen,Denmark
16131,22,58,66,1,3.0,1.0,15.0,12.0,17.0,24.0,12.0,15.0,18.0,13.0,26.0,23.0,22.0,25.0,33.0,53.0,60.0,21.0,56.0,32.0,71.0,14.0,25.0,19.0,12.0,33.0,28.0,44.0,17.0,13.0,16.0,56.0,58.0,52.0,62.0,56.0,M. Beeney,England
16132,22,58,64,1,3.0,2.0,48.0,55.0,36.0,58.0,49.0,59.0,46.0,40.0,54.0,57.0,81.0,79.0,67.0,41.0,80.0,59.0,66.0,60.0,55.0,53.0,55.0,36.0,56.0,54.0,52.0,51.0,35.0,34.0,35.0,15.0,12.0,13.0,6.0,7.0,R. Alm,Sweden
16133,17,58,76,1,3.0,3.0,61.0,48.0,43.0,55.0,52.0,65.0,54.0,44.0,54.0,64.0,67.0,65.0,69.0,46.0,69.0,51.0,62.0,49.0,51.0,41.0,39.0,22.0,44.0,42.0,49.0,48.0,33.0,26.0,24.0,7.0,12.0,9.0,11.0,6.0,A. Bakir,Germany
16134,20,58,69,1,2.0,2.0,47.0,57.0,54.0,49.0,44.0,64.0,34.0,29.0,33.0,53.0,74.0,72.0,59.0,54.0,69.0,65.0,57.0,53.0,49.0,54.0,35.0,19.0,60.0,49.0,61.0,46.0,14.0,15.0,18.0,7.0,7.0,7.0,9.0,10.0,M. Bassouamina,France
16135,22,58,66,0,3.0,2.0,44.0,21.0,53.0,34.0,31.0,53.0,33.0,32.0,29.0,42.0,64.0,70.0,58.0,64.0,58.0,40.0,70.0,66.0,73.0,29.0,56.0,59.0,41.0,38.0,21.0,52.0,61.0,62.0,60.0,7.0,14.0,13.0,13.0,10.0,S. Bose,India
16136,28,58,58,1,3.0,2.0,56.0,51.0,49.0,59.0,38.0,59.0,35.0,39.0,58.0,58.0,69.0,67.0,57.0,53.0,63.0,48.0,64.0,69.0,68.0,41.0,63.0,45.0,54.0,55.0,40.0,48.0,52.0,32.0,38.0,11.0,15.0,14.0,14.0,9.0,Maikel,Spain
16137,18,58,76,1,3.0,2.0,47.0,45.0,44.0,63.0,44.0,58.0,45.0,40.0,52.0,58.0,62.0,65.0,56.0,49.0,78.0,46.0,54.0,50.0,49.0,38.0,35.0,29.0,58.0,61.0,44.0,58.0,37.0,38.0,39.0,10.0,15.0,8.0,14.0,13.0,J. Urzúa,Chile
16138,19,58,71,1,3.0,2.0,50.0,42.0,45.0,60.0,35.0,57.0,46.0,38.0,58.0,60.0,71.0,69.0,72.0,52.0,71.0,54.0,63.0,70.0,60.0,45.0,48.0,27.0,47.0,59.0,47.0,59.0,32.0,37.0,34.0,10.0,7.0,9.0,11.0,13.0,B. Wiles,England
16139,24,58,66,1,3.0,2.0,35.0,48.0,74.0,57.0,27.0,57.0,22.0,28.0,60.0,58.0,47.0,57.0,59.0,52.0,50.0,54.0,30.0,70.0,69.0,58.0,53.0,51.0,38.0,68.0,38.0,40.0,51.0,58.0,57.0,11.0,11.0,9.0,14.0,9.0,Park Ji Soo,Korea Republic
16140,18,58,68,0,3.0,2.0,58.0,41.0,41.0,51.0,31.0,58.0,52.0,34.0,46.0,57.0,79.0,75.0,81.0,56.0,77.0,35.0,73.0,56.0,46.0,34.0,41.0,51.0,58.0,49.0,37.0,46.0,31.0,44.0,45.0,10.0,6.0,12.0,10.0,11.0,D. Liszka,Poland
16141,18,58,75,1,3.0,2.0,30.0,26.0,59.0,45.0,28.0,29.0,30.0,26.0,31.0,30.0,60.0,61.0,45.0,54.0,56.0,40.0,68.0,64.0,62.0,21.0,54.0,55.0,22.0,29.0,30.0,42.0,58.0,61.0,62.0,9.0,8.0,15.0,14.0,7.0,M. Kumbulla,Albania
16142,23,58,64,1,3.0,2.0,28.0,57.0,49.0,52.0,57.0,53.0,44.0,34.0,53.0,52.0,73.0,76.0,76.0,57.0,73.0,58.0,75.0,66.0,65.0,52.0,68.0,34.0,55.0,44.0,59.0,45.0,23.0,32.0,33.0,10.0,8.0,8.0,12.0,16.0,Cao Ziheng,China PR
16143,20,58,66,1,3.0,2.0,43.0,38.0,49.0,58.0,31.0,49.0,44.0,47.0,57.0,53.0,73.0,77.0,74.0,58.0,73.0,56.0,77.0,58.0,56.0,44.0,60.0,57.0,35.0,55.0,49.0,32.0,60.0,59.0,58.0,8.0,6.0,6.0,11.0,13.0,Zhang Huachen,China PR
16144,21,58,67,0,3.0,2.0,55.0,26.0,49.0,53.0,21.0,56.0,47.0,36.0,41.0,54.0,67.0,66.0,72.0,52.0,71.0,35.0,58.0,53.0,52.0,28.0,61.0,56.0,37.0,39.0,35.0,41.0,58.0,60.0,62.0,13.0,14.0,10.0,8.0,11.0,C. Okoroji,England
16145,18,58,77,1,3.0,2.0,30.0,55.0,54.0,51.0,47.0,56.0,33.0,28.0,32.0,57.0,68.0,67.0,57.0,54.0,47.0,59.0,62.0,56.0,73.0,46.0,31.0,17.0,56.0,51.0,66.0,51.0,18.0,17.0,16.0,8.0,13.0,13.0,9.0,11.0,S. Wamangituka,Congo
16146,28,58,58,1,2.0,2.0,57.0,57.0,56.0,51.0,50.0,54.0,39.0,36.0,46.0,56.0,57.0,60.0,52.0,53.0,55.0,56.0,67.0,62.0,81.0,59.0,80.0,56.0,53.0,47.0,55.0,52.0,53.0,56.0,60.0,6.0,5.0,8.0,8.0,12.0,R. Way,Australia
16147,32,58,58,1,4.0,2.0,59.0,48.0,57.0,60.0,53.0,55.0,35.0,36.0,49.0,57.0,54.0,56.0,59.0,57.0,56.0,48.0,64.0,54.0,64.0,51.0,55.0,54.0,52.0,51.0,45.0,52.0,51.0,60.0,58.0,12.0,9.0,15.0,12.0,7.0,Y. Takeoka,Japan
16148,23,58,63,1,3.0,2.0,47.0,31.0,37.0,55.0,34.0,55.0,39.0,31.0,42.0,52.0,71.0,69.0,69.0,50.0,78.0,41.0,61.0,67.0,41.0,37.0,57.0,56.0,48.0,49.0,34.0,49.0,57.0,57.0,60.0,11.0,8.0,7.0,7.0,8.0,P. Marie,France
16149,20,58,73,1,3.0,2.0,60.0,59.0,50.0,60.0,50.0,57.0,55.0,64.0,54.0,60.0,69.0,67.0,66.0,45.0,62.0,64.0,50.0,67.0,56.0,55.0,33.0,25.0,50.0,52.0,60.0,50.0,24.0,40.0,40.0,9.0,13.0,10.0,10.0,7.0,M. Trovato,Italy
16150,21,58,68,1,3.0,1.0,17.0,8.0,12.0,29.0,8.0,13.0,15.0,13.0,28.0,35.0,23.0,26.0,22.0,44.0,35.0,22.0,60.0,24.0,64.0,9.0,29.0,9.0,4.0,46.0,21.0,46.0,11.0,9.0,13.0,57.0,56.0,62.0,58.0,62.0,Y. Urra,Chile
16151,20,58,66,1,3.0,2.0,52.0,56.0,47.0,63.0,51.0,59.0,43.0,43.0,58.0,59.0,62.0,68.0,63.0,57.0,67.0,53.0,54.0,58.0,63.0,47.0,45.0,35.0,60.0,59.0,49.0,56.0,30.0,43.0,43.0,6.0,15.0,9.0,7.0,8.0,A. Beestin,England
16152,19,58,71,1,3.0,2.0,47.0,52.0,37.0,60.0,47.0,58.0,43.0,38.0,53.0,60.0,68.0,69.0,80.0,47.0,94.0,59.0,48.0,75.0,29.0,40.0,33.0,22.0,53.0,53.0,59.0,59.0,42.0,27.0,26.0,9.0,14.0,13.0,8.0,7.0,S. Kowalczyk,Poland
16153,22,58,64,1,2.0,2.0,40.0,46.0,45.0,62.0,34.0,58.0,45.0,34.0,57.0,60.0,60.0,83.0,75.0,55.0,81.0,57.0,60.0,63.0,35.0,52.0,59.0,54.0,55.0,60.0,39.0,41.0,58.0,56.0,55.0,13.0,10.0,9.0,6.0,12.0,Zhang Xiuwei,China PR
16154,18,58,73,1,3.0,2.0,25.0,19.0,59.0,54.0,23.0,24.0,24.0,21.0,28.0,55.0,54.0,63.0,45.0,50.0,65.0,39.0,72.0,60.0,55.0,20.0,55.0,55.0,22.0,33.0,34.0,40.0,53.0,61.0,58.0,7.0,13.0,15.0,10.0,7.0,Martín,Spain
16155,18,58,77,1,3.0,2.0,52.0,32.0,45.0,57.0,30.0,54.0,31.0,28.0,44.0,52.0,72.0,71.0,66.0,60.0,78.0,38.0,58.0,58.0,54.0,29.0,55.0,58.0,44.0,38.0,33.0,46.0,56.0,57.0,53.0,15.0,10.0,12.0,9.0,12.0,S. Sessegnon,England
16156,19,58,70,0,3.0,2.0,60.0,56.0,33.0,59.0,41.0,55.0,42.0,30.0,54.0,57.0,69.0,60.0,59.0,50.0,65.0,50.0,40.0,53.0,55.0,30.0,28.0,21.0,56.0,57.0,53.0,49.0,30.0,21.0,20.0,6.0,12.0,12.0,6.0,10.0,Javi Rubio,Spain
16157,20,58,66,1,3.0,2.0,54.0,45.0,38.0,59.0,43.0,61.0,53.0,45.0,52.0,57.0,76.0,75.0,72.0,52.0,70.0,50.0,57.0,49.0,47.0,41.0,51.0,28.0,53.0,56.0,45.0,57.0,30.0,31.0,34.0,12.0,11.0,5.0,11.0,10.0,K. Lebon,France
16158,20,58,71,0,2.0,2.0,56.0,31.0,41.0,45.0,31.0,58.0,31.0,28.0,38.0,50.0,80.0,82.0,62.0,50.0,59.0,41.0,62.0,75.0,73.0,32.0,49.0,52.0,51.0,38.0,42.0,42.0,48.0,54.0,56.0,13.0,14.0,12.0,10.0,8.0,C. Pring,England
16159,19,58,75,1,3.0,3.0,29.0,58.0,47.0,45.0,54.0,58.0,45.0,29.0,42.0,57.0,78.0,79.0,75.0,49.0,76.0,60.0,56.0,55.0,64.0,54.0,29.0,17.0,51.0,42.0,56.0,48.0,27.0,16.0,17.0,5.0,14.0,9.0,13.0,6.0,N. Ennis,England
16160,18,58,72,1,3.0,1.0,12.0,8.0,14.0,22.0,7.0,8.0,10.0,9.0,20.0,18.0,27.0,36.0,32.0,51.0,33.0,25.0,58.0,19.0,70.0,13.0,31.0,12.0,8.0,28.0,14.0,22.0,15.0,14.0,13.0,61.0,51.0,57.0,47.0,70.0,J. Krahl,Germany
16161,23,58,65,1,4.0,3.0,42.0,49.0,42.0,65.0,32.0,52.0,63.0,55.0,62.0,55.0,59.0,61.0,65.0,55.0,67.0,62.0,63.0,66.0,62.0,58.0,65.0,42.0,53.0,57.0,65.0,52.0,46.0,47.0,50.0,13.0,10.0,13.0,14.0,12.0,H. Al Qahtani,Saudi Arabia
16162,19,58,72,1,3.0,2.0,32.0,68.0,46.0,39.0,45.0,52.0,38.0,28.0,38.0,60.0,75.0,68.0,61.0,45.0,61.0,58.0,61.0,49.0,59.0,48.0,27.0,10.0,58.0,43.0,61.0,48.0,24.0,10.0,14.0,10.0,8.0,8.0,10.0,10.0,J. Hardy,England
